ID,Fuel_Type_Code,Station_Name,Street_Address,City,State,ZIP,Status_Code,Groups_With_Access_Code,Geocode_Status,Latitude,Longitude,Country,Groups_With_Access_Code_French,Access_Code
123417,ELEC,TRICITYRENTALS 33 NEW SCOTLAND,33 New Scotland Ave,Albany,NY,12208,E,Public,GPS,42.653761,-73.774222,US,Public,public
123468,ELEC,LPCL STATION1,30 Lake Placid Club Way,Lake Placid,NY,12946,E,Public,GPS,44.283206,-73.979572,US,Public,public
123549,ELEC,CASE CENTER LOT PALAMOUNTAIN,Perimeter Rd,Saratoga Springs,NY,12866,E,Public,GPS,43.098201,-73.783743,US,Public,public
123550,ELEC,CASE CENTER LOT MUSIC HALL,815 N Broadway,Saratoga Springs,NY,12866,E,Public,GPS,43.095194,-73.782384,US,Public,public
123552,ELEC,CASE CENTER LOT SUSSMAN HALL,Lower Scribner Village Rd,Saratoga Springs,NY,12866,E,Public,GPS,43.098653,-73.78922,US,Public,public
123595,ELEC,BURNS MGT SKIDMORE APTS,86 Circular Street,Saratoga Springs,NY,12866,E,Public,GPS,43.078698,-73.781219,US,Public,public
123603,ELEC,National Grid - Syracuse Office Center,300 Erie Blvd W,Syracuse,NY,13202,E,Public,200-9,43.051581,-76.157208,US,Public,public
123605,ELEC,New York State Department of Environmental Conservation,625 Broadway,Albany,NY,12207,E,Private,200-9,42.652507,-73.749037,US,Privé,private
123665,ELEC,GSH NY DOCTORS PARKING,255 Lafayette Ave,Suffern,NY,10901,E,Public,GPS,41.11209,-74.13656,US,Public,public
124140,ELEC,The Veneto,250 East 53rd Street,New York,NY,10022,E,Public,GPS,40.756766,-73.967481,US,Public,public
124141,ELEC,Coliseum Park Apts - Central Parking,345 W 58th Street,New York,NY,10019,E,Public,GPS,40.768432,-73.984033,US,Public,public
124144,ELEC,Astor Place,445 Lafayette St,New York,NY,10003,E,Public,GPS,40.7297,-73.991565,US,Public,public
124146,ELEC,Central Parking - 58 West 58th St,58 West 58th Street,New York,NY,10019,E,Public,GPS,40.764655,-73.9761,US,Public,public
124147,ELEC,Superior Ink,400 W 12th St,New York,NY,10014,E,Public,GPS,40.737537,-74.00983,US,Public,public
124690,ELEC,The Westport,500 W 56th St,New York,NY,10019,E,Public,GPS,40.768211,-73.989479,US,Public,public
131661,ELEC,Glen Avenue Suites,6 Glen Ave,Cooperstown,NY,13326,E,Public,GPS,42.69854,-74.93117,US,Public,public
131994,E85,7-Eleven,1733 Old Country Rd,Riverhead,NY,11901,E,Public,200-9,40.924056,-72.702553,US,Public,public
135491,ELEC,Corning Museum of Glass - Welcome Center,1 Museum Way,Corning,NY,14830,E,Public - Credit card at all times,GPS,42.152965,-77.054137,US,Public - Carte de crédit en tout temps,public
142582,ELEC,Essex County - Public Safety Building,702 Stowersville Rd,Lewis,NY,12950,E,Public,200-9,44.281549,-73.536445,US,Public,public
142583,ELEC,Essex County - Courthouse,7553 Court St,Elizabethtown,NY,12932,E,Public,200-8,44.214426,-73.594677,US,Public,public
143165,ELEC,HUDSON PRESERVE BLDG 2 #6,213 Beryl Way,Watervliet,NY,12189,E,Public,GPS,42.732735,-73.72521,US,Public,public
143172,ELEC,HUDSON PRESERVE BLDG 7 #7,12 Beryl Way,Watervliet,NY,12189,E,Public,GPS,42.732693,-73.72359,US,Public,public
143191,ELEC,TATABROOKFIELD #3,11 E Loop Rd,New York,NY,10044,E,Public,GPS,40.755093,-73.955605,US,Public,public
143196,ELEC,HUDSON PRESERVE BLDG 22 #3,12 Brooke Cir,Watervliet,NY,12189,E,Public,GPS,42.733753,-73.72753,US,Public,public
143201,ELEC,2600 6TH AVE CHARGEPOINT 3,2600 6th Ave,Troy,NY,12180,E,Public,GPS,42.74196,-73.682154,US,Public,public
143209,ELEC,RXR REALTY OMNI,333 Earle Ovington Blvd,Uniondale,NY,11553,E,Public,GPS,40.725338,-73.593701,US,Public,public
143218,ELEC,COLACINO INUSTR COLACINO 1,126 Harrison St,Newark,NY,14513,E,Public,GPS,43.0491,-77.094025,US,Public,public
143224,ELEC,HUDSON PRESERVE BLDG 6 #8,913 Beryl Way,Watervliet,NY,12189,E,Public,GPS,42.731922,-73.724144,US,Public,public
143229,ELEC,HUDSON PRESERVE BLDG 11 #9,8 Beryl Way,Watervliet,NY,12189,E,Public,GPS,42.73143,-73.72433,US,Public,public
143241,ELEC,HUDSON PRESERVE BLDG 21 #4,2101 Beryl Way,Watervliet,NY,12189,E,Public,GPS,42.733166,-73.727295,US,Public,public
143243,ELEC,HUDSON PRESERVE BLDG 17 #11,1701 Beryl Way,Watervliet,NY,12189,E,Public,GPS,42.731262,-73.72642,US,Public,public
143244,ELEC,HUDSON PRESERVE BLDG 19 #12,1901 Beryl Way,Watervliet,NY,12189,E,Public,GPS,42.73253,-73.72693,US,Public,public
143251,ELEC,HUDSON PRESERVE BLDG 19 #13,1601 Beryl Way,Watervliet,NY,12189,E,Public,GPS,42.732864,-73.72669,US,Public,public
143272,ELEC,HUDSON PRESERVE BLDG 25 #1,2507 Brooke Cir,Watervliet,NY,12189,E,Public,GPS,42.73454,-73.72825,US,Public,public
143287,ELEC,TOM TOWN CENTER,740 W Boston Post Rd,Mamaroneck,NY,10543,E,Public,GPS,40.943074,-73.741147,US,Public,public
143298,ELEC,LIVEWIRE DCFAST HOG OUT,2428 Sunrise Hwy,Bellmore,NY,11710,E,Public,GPS,40.665961,-73.536912,US,Public,public
143300,ELEC,MUNICIPAL BLDG TRAIN STATION 1,2 Veterans Plaza,Croton-on-Hudson,NY,10520,E,Public,GPS,41.19167,-73.88247,US,Public,public
143319,ELEC,EMPIRE H-D DCFAST HOG,8 Industrial Ln,New Rochelle,NY,10805,E,Public,GPS,40.898226,-73.792186,US,Public,public
143322,ELEC,WARREN TIRE WT HALFMOON 1,159 stone quarry rd,Halfmoon,NY,12065,E,Public,GPS,42.831394,-73.73806,US,Public,public
143377,ELEC,VOEASTROCHESTER EAST ROCH GW1,120 W Commercial St,East Rochester,NY,14445,E,Public,GPS,43.112972,-77.485756,US,Public,public
143390,ELEC,WARREN TIRE WT QUEENBSURY 1,14 Lafayette Street,Queensbury,NY,12804,E,Public,GPS,43.328762,-73.666275,US,Public,public
143433,ELEC,BA #1 7 AIRPORT PARK,7 Airport Park Blvd,Latham,NY,12110,E,Public,GPS,42.756546,-73.82011,US,Public,public
143437,ELEC,BA #1 11 BRITISH AMER,11 British American Blvd,Latham,NY,12110,E,Public,GPS,42.761303,-73.81754,US,Public,public
143440,ELEC,BA #1 29 BRITISH AMER,29 British American Blvd,Latham,NY,12110,E,Public,GPS,42.762638,-73.822044,US,Public,public
143441,ELEC,BA #1 40BRITISH AMER,40 British American Blvd,Latham,NY,12110,E,Public,GPS,42.768475,-73.82226,US,Public,public
143464,ELEC,VANKLEECKS TIRE VANLKEECKS TIRE,1987 Ulster Ave,Lake Katrine,NY,12449,E,Public,GPS,41.991154,-73.98686,US,Public,public
143486,ELEC,CT4020-HD-GW COURT LOT,7559 Court St,Elizabethtown,NY,12932,E,Public,GPS,44.215187,-73.59424,US,Public,public
143493,ELEC,HYATT POUGHKEPS HYATT POUGHKEPS,2165 South Rd,Poughkeepsie,NY,12601,E,Public,GPS,41.63666,-73.91962,US,Public,public
143494,ELEC,RRH RIEDMAN CTR NG6,1455 East Ridge Road,Rochester,NY,14621,E,Public,GPS,43.197277,-77.5784,US,Public,public
143566,ELEC,SUNFLOWER MARKET,75 Mill Hill Rd,Woodstock,NY,12498,E,Public,GPS,42.039112,-74.113426,US,Public,public
143572,ELEC,BURNS MGT THE SPRINGS#1,60 Weibel Ave,Saratoga Springs,NY,12866,E,Public,GPS,43.092505,-73.74329,US,Public,public
143573,ELEC,BURNS MGT THE SPRINGS #5,74 Weibel Ave,Saratoga Springs,NY,12866,E,Public,GPS,43.094795,-73.743675,US,Public,public
143578,ELEC,RPI 1 B-LOT,71 Albright Ct,Troy,NY,12180,E,Public,GPS,42.731358,-73.669075,US,Public,public
143586,ELEC,BURNS MGT WHITMORE #1,151 Jefferson St,Saratoga Springs,NY,12866,E,Public,GPS,43.066259,-73.780757,US,Public,public
143591,ELEC,ERLOWEST ERLOWEST #2,Erlowest,Lake George,NY,12845,E,Public,GPS,43.447598,-73.69586,US,Public,public
143788,ELEC,City of Plattsburgh - City Hall,41 City Hall Pl,Plattsburgh,NY,12901,E,Public,200-9,44.69926,-73.452022,US,Public,public
143804,ELEC,MetLife - Oriskany,5950 Airport Rd,Oriskany,NY,13424,E,Private,200-9,43.149345,-75.373784,US,Privé,private
143807,ELEC,MetLife - Troy,500 Jordan Rd,Troy,NY,12180,E,Private,200-9,42.684623,-73.696411,US,Privé,private
143877,ELEC,TOM PARKING DECK,175 myrtle blvd,Larchmont,NY,10538,E,Public,GPS,40.932917,-73.761363,US,Public,public
143920,ELEC,HUDSON PRESERVE BERYL WAY 5,136 Troy Schdy Rd,Watervliet,NY,12189,E,Public,GPS,42.73302,-73.72589,US,Public,public
144109,ELEC,CITYLIGHTS QUEENS LANDING,4-74 48th Ave,Long Island City,NY,11109,E,Public,GPS,40.745011,-73.957424,US,Public,public
144137,ELEC,HWS COLLEGES 288 PULTENEY 1,288 Pulteney St,Geneva,NY,14456,E,Public,GPS,42.859764,-76.985725,US,Public,public
144375,ELEC,HUDSON PRESERVE BLDG 12 #10,1002 Beryl Way,Watervliet,NY,12189,E,Public,GPS,42.73136,-73.72597,US,Public,public
144998,ELEC,ELECTRIC DOG DELMAR VET 1,910 Delaware Ave,Delmar,NY,12054,E,Public,GPS,42.6074,-73.872826,US,Public,public
145086,ELEC,RRH CLIFTON RIGHT 2,2 Coulter Rd,Clifton Springs,NY,14432,E,Public,GPS,42.959804,-77.135207,US,Public,public
145144,ELEC,RRH NEWARK EAST 4,1200 Driving Park Ave,Newark,NY,14513,E,Public,GPS,43.060396,-77.099861,US,Public,public
145318,ELEC,STATION TOR1 CRAWFORD PARK N,122 N Ridge St,Rye Brook,NY,10573,E,Public,GPS,41.015065,-73.686638,US,Public,public
145333,ELEC,TOM MEMORIAL PARK,4 Baldwin Ave,Larchmont,NY,10538,E,Public,GPS,40.935345,-73.760352,US,Public,public
145338,ELEC,CITY-PEEKSKILL JAMES ST GARAGE,1050 Park St,Peekskill,NY,10566,E,Public,GPS,41.29094,-73.918106,US,Public,public
145392,ELEC,RRH ST MARYS 2,89 Genesee St,Rochester,NY,14611,E,Public,GPS,43.149393,-77.636704,US,Public,public
145395,ELEC,RRH CARTER 2 FL NG3,1415 Portland Ave,Rochester,NY,14621,E,Public,GPS,43.191539,-77.588742,US,Public,public
145450,ELEC,ROCHESTER NY SISTER CITIES 1,28 Fitzhugh St N,Rochester,NY,14614,E,Public,GPS,43.156137,-77.614096,US,Public,public
145532,ELEC,SULLIVAN COUNTY SULLIVAN 2,14 Sturgis Rd,Monticello,NY,12701,E,Public,GPS,41.65952,-74.6908,US,Public,public
145534,ELEC,CT4021-COURTHSE FRANKLINCOCOURT,355 W Main St,Malone,NY,12953,E,Public,GPS,44.84974,-74.295105,US,Public,public
145539,ELEC,ROCHESTER NY SISTERS CITY 2,10 Fitzhugh St N,Rochester,NY,14614,E,Public,GPS,43.155933,-77.614075,US,Public,public
145543,ELEC,U.S.B.STATION#1 ULSTER SAVINGS,180 Schwenk Dr,Kingston,NY,12401,E,Public,GPS,41.93765,-74.025314,US,Public,public
145651,ELEC,HENRIETTA LIBRARY 1,625 Calkins Rd,Rochester,NY,14623,E,Public,GPS,43.067992,-77.617545,US,Public,public
145671,ELEC,GARDEN CHARGERS JOVIA #5,1000 Corporate Dr,Westbury,NY,11590,E,Public,GPS,40.740231,-73.601034,US,Public,public
145735,ELEC,IPT - SMITHTOWN SUNOCO MIDCNTRY,320 Middle Country Rd,Smithtown,NY,11787,E,Public,GPS,40.855212,-73.173585,US,Public,public
145761,ELEC,EPLLC LOCKHEED 6,136 Transistor Pkwy,Liverpool,NY,13088,E,Public,GPS,43.106487,-76.18796,US,Public,public
145762,ELEC,EPLLC LOCKHEED 5,318 Continuum Dr,Liverpool,NY,13088,E,Public,GPS,43.10719,-76.189545,US,Public,public
145763,ELEC,EPLLC LOCKHEED 4,143 Ocean Channel Way,Liverpool,NY,13088,E,Public,GPS,43.110138,-76.18719,US,Public,public
145764,ELEC,EPLLC LOCKHEED 2,497 Electronics Pkwy,Liverpool,NY,13088,E,Public,GPS,43.110046,-76.18823,US,Public,public
146604,ELEC,STATION TOR1 CRAWFORD PARK S,122 North Ridge St.,Rye Brook,NY,10573,E,Public,GPS,41.015297,-73.68572,US,Public,public
146796,ELEC,HONEST WEIGHT HONEST WEIGHT 2,100 Watervliet av,Albany,NY,12206,E,Public,GPS,42.67819,-73.78163,US,Public,public
146797,ELEC,HONEST WEIGHT HONEST WEIGHT 1,81 Watervliet Ave,Albany,NY,12206,E,Public,GPS,42.678158,-73.78155,US,Public,public
146876,ELEC,Shops at Skyview center,"40-24 College Point Blvd, Suite B215",Flushing,NY,11354,E,Public,GPS,40.756191,-73.836298,US,Public,public
146983,ELEC,STRONG MUSEUM STRONG L1 #4,1 Manhattan Square Dr,Rochester,NY,14607,E,Public,GPS,43.151898,-77.600937,US,Public,public
146985,ELEC,CFL-1 LIBRARY RT 23B,9 NY-9H,Claverack-Red Mills,NY,12513,E,Public,GPS,42.22297,-73.73554,US,Public,public
147009,ELEC,Glenwood Management - Paramount Garage,221 E 38th St,New York,NY,10016,E,Public,200-9,40.74793,-73.974556,US,Public,public
147016,ELEC,YATES COUNTY YATES COUNTY 1,214 Main St,Penn Yan,NY,14527,E,Public,GPS,42.663948,-77.05697,US,Public,public
147061,ELEC,Ponquogue Beach Pavilion,280 Dune Rd,Hampton Bays,NY,11946,E,Public,200-8,40.83754,-72.495432,US,Public,public
147094,ELEC,Amtrak - Niagara Falls,825 Depot Ave W,Niagara Falls,NY,14305,E,Public,GPS,43.110202,-79.05543,US,Public,public
