ID,Fuel Type Code,Station Name,City,State,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Network,Geocode Status,Latitude,Longitude,NG Vehicle Class,EV Connector Types,Groups With Access Code (French),Access Detail Code,CNG Dispenser Num,CNG Vehicle Class,LNG Vehicle Class
218497,ELEC,ALBANY COUNTY ST1 208 WASH AV,Albany,NY,,2.0,,ChargePoint Network,GPS,42.656637,-73.764108,,J1772,Public,,,,
218500,ELEC,ATHENS CHARGER 1,Athens,NY,,2.0,,ChargePoint Network,GPS,42.261012,-73.80913,,J1772,Public,,,,
218506,ELEC,ATHENS CHARGER 2,Athens,NY,,2.0,,ChargePoint Network,GPS,42.260996,-73.809167,,J1772,Public,,,,
218515,ELEC,WEST HERR AUTO TOYOTA ROC #2,Rochester,NY,,2.0,,ChargePoint Network,GPS,43.217741,-77.746485,,J1772,Public,,,,
218663,ELEC,Marriott Melville Long Island - Tesla Supercharger,Melville,NY,,,12.0,Tesla,GPS,40.782905,-73.42252,,TESLA,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,,,
219453,ELEC,Energy Plus Site 8,New York,NY,,1.0,,Blink Network,GPS,40.781104,-73.984478,,J1772,Public,,,,
219480,ELEC,"Brixmor North Ridge Shopping Center (New Rochelle,",New Rochelle,NY,,,4.0,Electrify America,GPS,40.949238,-73.791486,,CHADEMO J1772COMBO,Public,,,,
219745,ELEC,HAMPTON INN HAMPTON INN ALB,Albany,NY,,2.0,,ChargePoint Network,GPS,42.678997,-73.83647,,J1772,Public,,,,
219831,E85,Delta Fuel,Farmingdale,NY,,,,,GPS,40.718284717194,-73.4381340981759,,,Public,,,,
220204,ELEC,Stop & Shop,North Bellmore,NY,,2.0,,Volta,GPS,40.690511750123,-73.5413905509956,,J1772,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,,,
220205,ELEC,Stop & Shop,Levittown,NY,,2.0,,Volta,GPS,40.725130332347,-73.4969663705228,,J1772,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,,,
220206,ELEC,Stop & Shop,Oyster Bay,NY,,2.0,,Volta,GPS,40.8574153788993,-73.5348073703847,,J1772,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,,,
220207,ELEC,Stop & Shop,Hicksville,NY,,2.0,,Volta,GPS,40.7584717713487,-73.5458902451384,,J1772,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,,,
220208,ELEC,Stop & Shop,Farmingdale,NY,,2.0,,Volta,GPS,40.7259240343362,-73.4457738544011,,J1772,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,,,
220315,ELEC,CMH STATION 6,Hudson,NY,,2.0,,ChargePoint Network,GPS,42.245956,-73.778614,,J1772,Public,,,,
220316,ELEC,MB OF WF SERVICE REAR,Wappingers Falls,NY,,,1.0,ChargePoint Network,GPS,41.575023,-73.907039,,J1772COMBO,Public,,,,
220317,ELEC,CMH STATION 5,Hudson,NY,,2.0,,ChargePoint Network,GPS,42.24659,-73.7787,,J1772,Public,,,,
220318,ELEC,CMH STATION 4,Hudson,NY,,2.0,,ChargePoint Network,GPS,42.246365,-73.77742,,J1772,Public,,,,
220319,ELEC,BORO PARK BORO CHARGE 7,Borough Park,NY,,2.0,,ChargePoint Network,GPS,40.638545,-73.998658,,J1772,Public,,,,
220375,ELEC,Heritage Tower Condominium,"White Plains,",NY,,11.0,,Blink Network,GPS,41.037978172,-73.7634280134,,J1772,Privé,,,,
220394,ELEC,BNE MASTER 5000 MURRAY ST4,Pearl River,NY,,2.0,,ChargePoint Network,GPS,41.047432,-74.007079,,J1772,Public,,,,
220395,ELEC,BNE MASTER 5000 MURRAY ST3,Pearl River,NY,,2.0,,ChargePoint Network,GPS,41.047252,-74.007554,,J1772,Public,,,,
220499,ELEC,HYUN EV HYUNEV2,Cortlandt,NY,,1.0,,ChargePoint Network,GPS,41.308408,-73.876874,,J1772,Public,,,,
220520,ELEC,LACROIX COURT LACROIX APTS 1,Irondequoit,NY,,2.0,,ChargePoint Network,GPS,43.195473,-77.566644,,J1772,Public,,,,
220701,ELEC,Empire Outlets Garage,Staten Island,NY,,5.0,,Volta,GPS,40.6447631696563,-74.0758370071514,,J1772,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,,,
220702,ELEC,T.J. Maxx,Staten Island,NY,,2.0,,Volta,GPS,40.5690444034597,-74.1095755305259,,J1772,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,,,
220923,ELEC,Bill Rapp Subaru,Norwich,NY,,2.0,,Blink Network,GPS,42.539069,-75.509964,,J1772,Public,,,,
220945,ELEC,BMWHV LEVEL TWO,Poughkeepsie,NY,,2.0,,ChargePoint Network,GPS,41.630523,-73.914551,,J1772,Public,,,,
220948,ELEC,WOLFSPEED WOLFSPEED5,Marcy,NY,,2.0,,ChargePoint Network,GPS,43.13992,-75.238249,,J1772,Public,,,,
220949,ELEC,WOLFSPEED WOLFSPEED1,Marcy,NY,,2.0,,ChargePoint Network,GPS,43.139919,-75.238266,,J1772,Public,,,,
220950,ELEC,WOLFSPEED WOLFSPEED2,Marcy,NY,,2.0,,ChargePoint Network,GPS,43.13992,-75.23828,,J1772,Public,,,,
220951,ELEC,WOLFSPEED WOLFSPEED6,Marcy,NY,,2.0,,ChargePoint Network,GPS,43.139897,-75.23824,,J1772,Public,,,,
220952,ELEC,WOLFSPEED WOLFSPEED4,Marcy,NY,,2.0,,ChargePoint Network,GPS,43.139892,-75.238267,,J1772,Public,,,,
220953,ELEC,WOLFSPEED WOLFSPEED3,Marcy,NY,,2.0,,ChargePoint Network,GPS,43.139905,-75.238285,,J1772,Public,,,,
220960,ELEC,BRT STATION 1,Sunset Park,NY,,2.0,,ChargePoint Network,GPS,40.63557,-74.01628,,J1772,Public,,,,
220961,ELEC,BMWHV HV FAST CHARGER,Poughkeepsie,NY,,,1.0,ChargePoint Network,GPS,41.630563,-73.914486,,CHADEMO J1772COMBO,Public,,,,
220980,ELEC,NKU Lot K,Newport,NY,,1.0,,FLO,GPS,39.0319835018863,-84.4674091249667,,J1772,Public,,,,
221028,ELEC,COLCHESTER EV DOWNSVILLEDINER,Downsville,NY,,2.0,,ChargePoint Network,GPS,42.079406,-74.993625,,J1772,Public,,,,
221142,ELEC,CANDLE PARK-NO1,Vestal,NY,,2.0,,ChargePoint Network,GPS,42.09781,-75.985387,,J1772,Public,,,,
221183,ELEC,NW HOSPITAL NWUN,Mount Kisco,NY,,2.0,,ChargePoint Network,GPS,41.197824,-73.724513,,J1772,Public,,,,
221195,ELEC,THE HYDE STATION 1,Glens Falls,NY,,2.0,,ChargePoint Network,GPS,43.310252,-73.634813,,J1772,Public,,,,
221196,ELEC,THE HYDE STATION 2,Glens Falls,NY,,2.0,,ChargePoint Network,GPS,43.310382,-73.634822,,J1772,Public,,,,
221216,ELEC,EVolveNY Liberty,Liberty,NY,,,2.0,Greenlots,GPS,41.783684,-74.721531,,J1772COMBO,Public,,,,
221263,ELEC,EVolveNY Fairport,Fairport,NY,,,2.0,Greenlots,GPS,43.101154,-77.443126,,CHADEMO J1772COMBO,Public,,,,
221294,ELEC,GARVEY SIDE 2,Queensbury,NY,,,1.0,ChargePoint Network,GPS,43.317285,-73.61958,,CHADEMO J1772COMBO,Public,,,,
221322,ELEC,Prestige Parking Corp,New York,NY,,1.0,,Blink Network,GPS,40.7565187377,-73.9610743999,,J1772,Public,,,,
221326,ELEC,First Avenue Parking,New York,NY,,2.0,,Blink Network,GPS,40.745096,-73.971921,,J1772,Public,,,,
221381,ELEC,BUL AUTO ALB STATION 3,Albany,NY,,2.0,,ChargePoint Network,GPS,42.750183,-73.87093,,J1772,Public,,,,
221382,ELEC,BUL AUTO ALB STATION 2,Albany,NY,,2.0,,ChargePoint Network,GPS,42.750366,-73.87079,,J1772,Public,,,,
221383,ELEC,BUL AUTO ALB STATION 1,Albany,NY,,2.0,,ChargePoint Network,GPS,42.75041,-73.870834,,J1772,Public,,,,
221395,ELEC,GARVEY FRONT 1,Queensbury,NY,,,1.0,ChargePoint Network,GPS,43.31733,-73.619144,,CHADEMO J1772COMBO,Public,,,,
221435,ELEC,FC1225 UNION ST CT4K 2,Rochester,NY,,2.0,,ChargePoint Network,GPS,43.151003,-77.599772,,J1772,Public,,,,
221459,ELEC,"Orangetown Shopping Center (Orangeburg, NY)",Orangeburg,NY,,,4.0,Electrify America,GPS,41.045882,-73.952843,,CHADEMO J1772COMBO,Public,,,,
221460,ELEC,EVolve NY Riverhead,Riverhead,NY,,,4.0,Electrify America,GPS,40.918879,-72.660441,,CHADEMO J1772COMBO,Public,,,,
221556,ELEC,HCBR STATION 1,Brooklyn,NY,,1.0,,ChargePoint Network,GPS,40.619335,-74.029466,,J1772,Public,,,,
221607,ELEC,ALBANY COUNTY STATION,Voorheesville,NY,,2.0,,ChargePoint Network,GPS,42.654156,-73.924676,,J1772,Public,,,,
221613,ELEC,GARVEY FRONT 2,Queensbury,NY,,,1.0,ChargePoint Network,GPS,43.317335,-73.619185,,CHADEMO J1772COMBO,Public,,,,
221880,ELEC,MPG Parking,New York,NY,,2.0,,Blink Network,GPS,40.758967,-73.995189,,J1772,Public,,,,
221901,ELEC,FC1225 UNION ST CT4K 1,Rochester,NY,,2.0,,ChargePoint Network,GPS,43.151016,-77.599833,,J1772,Public,,,,
221902,ELEC,BNE MASTER 5000 MURRAY ST1,Pearl River,NY,,2.0,,ChargePoint Network,GPS,41.047486,-74.007152,,J1772,Public,,,,
221910,ELEC,ALBANY COUNTY ANN LEE POND,Albany,NY,,2.0,,ChargePoint Network,GPS,42.739084,-73.813207,,J1772,Public,,,,
221912,ELEC,TOY BINGHAMTON CT4020- 1,Binghamton,NY,,2.0,,ChargePoint Network,GPS,42.104684,-75.885437,,J1772,Public,,,,
221920,ELEC,"UBP Riverhead Plaza (Riverhead, NY)",Riverhead,NY,,,4.0,Electrify America,GPS,40.924022,-72.708793,,CHADEMO J1772COMBO,Public,,,,
221985,ELEC,CANDLE PARK-04,Vestal,NY,,2.0,,ChargePoint Network,GPS,42.097893,-75.985432,,J1772,Public,,,,
221986,ELEC,CANDLE PARK-03,Vestal,NY,,2.0,,ChargePoint Network,GPS,42.097894,-75.985392,,J1772,Public,,,,
221992,ELEC,MAIN STATIONLOT STATION1,West Islip,NY,,2.0,,ChargePoint Network,GPS,40.720564,-73.303834,,J1772,Public,,,,
222004,ELEC,Courtyard Marriott - Rye,Rye,NY,,,4.0,eVgo Network,GPS,40.989586,-73.671855,,CHADEMO J1772COMBO,Public,,,,
222066,ELEC,S-R STATION 2,Elmira,NY,,1.0,,ChargePoint Network,GPS,42.152089,-76.885292,,J1772,Public,,,,
222102,ELEC,NATIONAL GRID CENTURY HOUSE,Cohoes,NY,,2.0,,ChargePoint Network,GPS,42.771298,-73.752656,,J1772,Public,,,,
222202,ELEC,CHARGING UR CAR STATION 1,clifton park,NY,,2.0,,ChargePoint Network,GPS,42.844794,-73.749798,,J1772,Public,,,,
222203,ELEC,CHARGING UR CAR STATION 2,Clifton Park,NY,,2.0,,ChargePoint Network,GPS,42.844751,-73.749793,,J1772,Public,,,,
222223,ELEC,ELLIS CHEVY LVL2#1,Malone,NY,,2.0,,ChargePoint Network,GPS,44.850006,-74.284325,,J1772,Public,,,,
222224,ELEC,ELLIS CHEVY LVL2 #2,Malone,NY,,2.0,,ChargePoint Network,GPS,44.85001,-74.28445,,J1772,Public,,,,
222353,ELEC,Kohl's,Oceanside,NY,,1.0,1.0,Volta,GPS,40.6221072554798,-73.6418050669783,,J1772 J1772COMBO,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,,,
222433,ELEC,"Chalet Apartments 300 Edwards Street Roslyn, NY",Roslyn,NY,,2.0,,FLO,GPS,40.794166,-73.647669,,J1772,Public,,,,
222456,ELEC,CANDLE CANDLEWOOD #2,Vestal,NY,,2.0,,ChargePoint Network,GPS,42.097355,-75.985824,,J1772,Public,,,,
222457,ELEC,CANDLE CANDLEWOOD #1,Vestal,NY,,2.0,,ChargePoint Network,GPS,42.097171,-75.985701,,J1772,Public,,,,
222472,ELEC,CANDLE PARK-02,Vestal,NY,,2.0,,ChargePoint Network,GPS,42.097802,-75.985312,,J1772,Public,,,,
222494,ELEC,FURNACE POINT FPEV1,Westport,NY,,2.0,,ChargePoint Network,GPS,44.193264,-73.42722,,J1772,Public,,,,
222502,ELEC,VILLAGE OF DELH VILLAGEOFDELHI,Delhi,NY,,2.0,,ChargePoint Network,GPS,42.276271,-74.916803,,J1772,Public,,,,
222574,ELEC,266 13th St,Brooklyn,NY,,2.0,,FLO,GPS,40.667017,-73.988698,,J1772,Public,,,,
222579,ELEC,160 W 84th St,Manhattan,NY,,2.0,,FLO,GPS,40.786312,-73.97569,,J1772,Public,,,,
222797,ELEC,Destiny USA - Tesla Supercharger,Syracuse,NY,,,12.0,Tesla,GPS,43.0674,-76.1753,,TESLA,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,,,
222818,ELEC,Stop & Shop,Oceanside,NY,,2.0,,Volta,GPS,40.6397778569923,-73.6524097063087,,J1772,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,,,
222819,ELEC,Stop & Shop,Carle Place,NY,,2.0,,Volta,GPS,40.7443154380347,-73.6201201960523,,J1772,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,,,
223045,ELEC,TPWC STONE MILL,Little Falls,NY,,2.0,,ChargePoint Network,GPS,43.040505,-74.858994,,J1772,Public,,,,
223049,ELEC,EVolve NY Commack,Commack,NY,,,4.0,Electrify America,GPS,40.807513,-73.293813,,CHADEMO J1772COMBO,Public,,,,
223087,ELEC,Stonegate Apartments,Rensselaer,NY,,6.0,,LIVINGSTON,GPS,42.66329,-73.69816,,J1772,Public,,,,
223088,ELEC,Rapid Park - 204 W 101 st,New York,NY,,8.0,,LIVINGSTON,GPS,40.79743,-73.9687,,J1772,Public,,,,
223089,ELEC,Rapid Park - 205 W 101 st,New York,NY,,8.0,,LIVINGSTON,GPS,40.79766,-73.96838,,J1772,Public,,,,
223090,ELEC,The Delaware,Cohoes,NY,,8.0,,LIVINGSTON,GPS,42.77107,-73.68467,,J1772,Public,,,,
223091,ELEC,Airport Executive Park,Nanuet,NY,,2.0,,LIVINGSTON,GPS,41.1091,-74.02886,,J1772,Public,,,,
223092,ELEC,Albany Country Club,Voorheesville,NY,,6.0,,LIVINGSTON,GPS,42.68181,-73.92441,,J1772,Public,,,,
223093,ELEC,Budget Inn,Queensbury,NY,,4.0,,LIVINGSTON,GPS,43.3379,-73.67948,,J1772,Public,,,,
223094,ELEC,Summit Senior Life - Eastwyck,Rensselaer,NY,,4.0,,LIVINGSTON,GPS,42.65216,-73.68833,,J1772,Public,,,,
223095,ELEC,Econolodge,Queensbury,NY,,6.0,,LIVINGSTON,GPS,43.33007,-73.67991,,J1772,Public,,,,
223096,ELEC,HVCC - Lot A,Troy,NY,,6.0,,LIVINGSTON,GPS,42.69683,-73.68788,,J1772,Public,,,,
223097,ELEC,HVCC - Campus Center,Troy,NY,,2.0,,LIVINGSTON,GPS,42.69739,-73.68371,,J1772,Public,,,,
223098,ELEC,Hampton Motor Inn,Whitehall,NY,,4.0,,LIVINGSTON,GPS,43.5741,-73.31268,,J1772,Public,,,,
223099,ELEC,Lake View Inn,Lake George,NY,,4.0,,LIVINGSTON,GPS,43.41703,-73.71343,,J1772,Public,,,,
223100,ELEC,Rapid Park - 44 State St,Brooklyn,NY,,6.0,,LIVINGSTON,GPS,40.6918,-73.99829,,J1772,Public,,,,
223101,ELEC,Orchard Creek,Altamont,NY,,4.0,,LIVINGSTON,GPS,42.72246,-74.01379,,J1772,Public,,,,
223102,ELEC,Partridge Hill Apartments,Rensselaer,NY,,4.0,,LIVINGSTON,GPS,42.66168,-73.69469,,J1772,Public,,,,
223103,ELEC,100 Linden Oaks,Rochester,NY,,4.0,,LIVINGSTON,GPS,43.12356,-77.51877,,J1772,Public,,,,
223104,ELEC,Rip Van Winkle,Saugerties,NY,,6.0,,LIVINGSTON,GPS,42.08825,-74.02181,,J1772,Public,,,,
223105,ELEC,Saratoga Automobile Museum,Saratoga Springs,NY,,2.0,,LIVINGSTON,GPS,43.05734,-73.80474,,J1772,Public,,,,
223106,ELEC,SUNY Schenectady - Main Lot Faculty,Schenectady,NY,,6.0,,LIVINGSTON,GPS,42.81419,-73.95145,,J1772,Public,,,,
223107,ELEC,SUNY Schenectady - Main Lot Student,Schenectady,NY,,8.0,,LIVINGSTON,GPS,42.81422,-73.95169,,J1772,Public,,,,
223108,ELEC,SUNY Schenectady - School of Music,Schenectady,NY,,6.0,,LIVINGSTON,GPS,42.81495,-73.95231,,J1772,Public,,,,
223109,ELEC,SUNY Schenectady - Center for Science and Technology,Schenectady,NY,,6.0,,LIVINGSTON,GPS,42.81567,-73.95015,,J1772,Public,,,,
223110,ELEC,The Ridge - Lot A,Troy,NY,,6.0,,LIVINGSTON,GPS,42.74424,-73.63613,,J1772,Public,,,,
223111,ELEC,The Ridge - Lot B,Troy,NY,,4.0,,LIVINGSTON,GPS,42.7417,-73.63594,,J1772,Public,,,,
223112,ELEC,Towers on the Hudson,Troy,NY,,10.0,,LIVINGSTON,GPS,42.73296,-73.68495,,J1772,Public,,,,
223113,ELEC,Summit Senior Life - Mill Hill,Slingerlands,NY,,4.0,,LIVINGSTON,GPS,42.684,-73.90218,,J1772,Public,,,,
223114,ELEC,Summit Senior Life - Saratoga,Saratoga Springs,NY,,4.0,,LIVINGSTON,GPS,43.11306,-73.7336,,J1772,Public,,,,
223115,ELEC,411 West 55th St,New York,NY,,4.0,,LIVINGSTON,GPS,40.76709,-73.98733,,J1772,Public,,,,
223116,ELEC,906 Union St,Brooklyn,NY,,4.0,,LIVINGSTON,GPS,40.67283,-73.97175,,J1772,Public,,,,
223117,ELEC,Phaeton Motors,New Hartford,NY,,4.0,,LIVINGSTON,GPS,43.08527,-75.29642,,J1772,Public,,,,
223118,ELEC,Russell Sage College,Troy,NY,,4.0,,LIVINGSTON,GPS,42.72673,-73.69314,,J1772,Public,,,,
223119,ELEC,Greymoor Way - Building 1,Baldwinsville,NY,,2.0,,LIVINGSTON,GPS,43.18182,-76.30039,,J1772,Public,,,,
223120,ELEC,Greymoor Way - Building 2,Baldwinsville,NY,,4.0,,LIVINGSTON,GPS,43.18194,-76.30002,,J1772,Public,,,,
223121,ELEC,Greymoor Way - Building 4,Baldwinsville,NY,,2.0,,LIVINGSTON,GPS,43.18224,-76.29906,,J1772,Public,,,,
223122,ELEC,Greymoor Way - Building 7,Baldwinsville,NY,,2.0,,LIVINGSTON,GPS,43.18251,-76.29782,,J1772,Public,,,,
223123,ELEC,Greymoor Way - Building 8,Baldwinsville,NY,,2.0,,LIVINGSTON,GPS,43.18217,-76.29823,,J1772,Public,,,,
223124,ELEC,Greymoor Way - Building 10,Baldwinsville,NY,,2.0,,LIVINGSTON,GPS,43.1822,-76.29847,,J1772,Public,,,,
223125,ELEC,Greymoor Way - Building 9,Baldwinsville,NY,,2.0,,LIVINGSTON,GPS,43.18175,-76.29886,,J1772,Public,,,,
223126,ELEC,Greymoor Way - Building 11,Baldwinsville,NY,,2.0,,LIVINGSTON,GPS,43.18117,-76.29899,,J1772,Public,,,,
223127,ELEC,Greymoor Way - Building 13A,Baldwinsville,NY,,2.0,,LIVINGSTON,GPS,43.18163,-76.29951,,J1772,Public,,,,
223128,ELEC,Greymoor Way - Building 13B,Baldwinsville,NY,,2.0,,LIVINGSTON,GPS,43.18163,-76.3001,,J1772,Public,,,,
223129,ELEC,Greymoor Way - Building 14,Baldwinsville,NY,,2.0,,LIVINGSTON,GPS,43.18098,-76.30008,,J1772,Public,,,,
223130,ELEC,Ravenswood Pub,Clifton Park,NY,,4.0,,LIVINGSTON,GPS,42.87091,-73.81799,,J1772,Public,,,,
223131,ELEC,Windham Mountain,Windham,NY,,12.0,,LIVINGSTON,GPS,42.29947,-74.25662,,J1772,Public,,,,
223132,ELEC,Century Country Club,Purchase,NY,,4.0,,LIVINGSTON,GPS,41.0391,-73.72556,,J1772,Public,,,,
223133,ELEC,HVCC Child Care,Troy,NY,,6.0,,LIVINGSTON,GPS,42.69276,-73.67845,,J1772,Public,,,,
223134,ELEC,La Terazza New City,New City,NY,,4.0,,LIVINGSTON,GPS,41.13736,-73.99141,,J1772,Public,,,,
223135,ELEC,West Genesee Athletic Club,Warens,NY,,2.0,,LIVINGSTON,GPS,43.08033,-76.28406,,J1772,Public,,,,
223136,ELEC,Integra Optics,Albany,NY,,4.0,,LIVINGSTON,GPS,42.7039,-73.87436,,J1772,Public,,,,
223137,ELEC,HVCC Garage Level 2,Troy,NY,,8.0,,LIVINGSTON,GPS,42.69487,-73.6859,,J1772,Public,,,,
223138,ELEC,The Heathcote Scarsdale,Scarsdale,NY,,4.0,,LIVINGSTON,GPS,40.98381,-73.77577,,J1772,Public,,,,
223139,ELEC,Westchester Country Club,Rye,NY,,4.0,,LIVINGSTON,GPS,41.00071,-73.69916,,J1772,Public,,,,
223140,ELEC,The Summit,Troy,NY,,8.0,,LIVINGSTON,GPS,42.74419,-73.63212,,J1772,Public,,,,
223141,ELEC,80 Church St,Hoosick Falls,NY,,4.0,,LIVINGSTON,GPS,42.89994,-73.35134,,J1772,Public,,,,
223143,ELEC,Alexander Apartments South,Albany,NY,,8.0,,LIVINGSTON,GPS,42.68275,-73.80563,,J1772,Public,,,,
223218,ELEC,War Cannon,Crown Point,NY,,10.0,,LIVINGSTON,GPS,43.95574,-73.4327,,J1772,Public,,,,
223219,ELEC,Coveleigh Club,Rye,NY,,4.0,,LIVINGSTON,GPS,40.94657,-73.69086,,J1772,Public,,,,
223220,ELEC,Russell Sage Jr. College,Albany,NY,,4.0,,LIVINGSTON,GPS,42.65143,-73.78238,,J1772,Public,,,,
223221,ELEC,Ticonderoga Country Club,Ticonderoga,NY,,4.0,,LIVINGSTON,GPS,43.83323,-73.46278,,J1772,Public,,,,
223222,ELEC,New Age Hotrods,New York Mills,NY,,4.0,,LIVINGSTON,GPS,43.10403,-75.29497,,J1772,Public,,,,
223223,ELEC,Sugar Creek Glen Campground,Dansville,NY,,4.0,,LIVINGSTON,GPS,42.48636,-77.73296,,J1772,Public,,,,
223224,ELEC,Nemer Volkswagen,Latham,NY,,8.0,,LIVINGSTON,GPS,42.74999,-73.76434,,J1772,Public,,,,
223225,ELEC,117 South Main,Syracuse,NY,,2.0,,LIVINGSTON,GPS,43.13471,-76.12919,,J1772,Public,,,,
223226,ELEC,Gauthier's Saranac Lake Inn,Saranac Lake,NY,,4.0,,LIVINGSTON,GPS,44.31472,-74.11963,,J1772,Public,,,,
223227,ELEC,Adelphi Hotel,Saratoga Springs,NY,,4.0,,LIVINGSTON,GPS,43.0805,-73.78765,,J1772,Public,,,,
223228,ELEC,Wellington Gardens,Schenectady,NY,,10.0,,LIVINGSTON,GPS,42.80202,-73.98611,,J1772,Public,,,,
223229,ELEC,North Utica Shopping Center,Utica,NY,,10.0,,LIVINGSTON,GPS,43.11457,-75.20804,,J1772,Public,,,,
223230,ELEC,Country Glenn Apartments Building 2159,Grand Island,NY,,24.0,,LIVINGSTON,GPS,43.03852,-78.97354,,J1772,Public,,,,
223231,ELEC,Quaker Ridge Golf Club,Scarsdale,NY,,4.0,,LIVINGSTON,GPS,40.96636,-73.7648,,J1772,Public,,,,
223232,ELEC,Bridge Street on the Hudson,Irvington,NY,,4.0,,LIVINGSTON,GPS,41.04059,-73.87393,,J1772,Public,,,,
223233,ELEC,Wellington Manor Building 4380,Liverpool,NY,,4.0,,LIVINGSTON,GPS,43.12647,-76.21144,,J1772,Public,,,,
223234,ELEC,Mohawk Honda Dealership Inside,Scotia,NY,,8.0,,LIVINGSTON,GPS,42.84654,-73.94318,,J1772,Public,,,,
223235,ELEC,Mohawk Honda Collision Center Inside,Schenectady,NY,,8.0,,LIVINGSTON,GPS,42.85144,-73.94279,,J1772,Public,,,,
223236,ELEC,Wellington Manor Building 4399,Liverpool,NY,,4.0,,LIVINGSTON,GPS,43.12717,-76.20936,,J1772,Public,,,,
223237,ELEC,32 Burling Lane,New Rochelle,NY,,4.0,,LIVINGSTON,GPS,40.9129,-73.78588,,J1772,Public,,,,
223238,ELEC,Wellington Manor Building 4379,Liverpool,NY,,4.0,,LIVINGSTON,GPS,43.12714,-76.21114,,J1772,Public,,,,
223239,ELEC,35 N. Main St.,Gloversville,NY,,4.0,,LIVINGSTON,GPS,43.05166,-74.34514,,J1772,Public,,,,
223240,ELEC,301 E. 79th St.,New York,NY,,4.0,,LIVINGSTON,GPS,40.76939,-73.96546,,J1772,Public,,,,
223241,ELEC,550 W. 45th St.,New York,NY,,4.0,,LIVINGSTON,GPS,40.7624,-73.99635,,J1772,Public,,,,
223242,ELEC,Residence of Vista Square,Rotterdam,NY,,4.0,,LIVINGSTON,GPS,42.78315,-73.96424,,J1772,Public,,,,
223243,ELEC,The Kensington at Halfmoon,Clifton Park,NY,,4.0,,LIVINGSTON,GPS,42.83172,-73.73892,,J1772,Public,,,,
223244,ELEC,Castle Apartments,Port Chester,NY,,10.0,,LIVINGSTON,GPS,41.0041,-73.6632,,J1772,Public,,,,
223245,ELEC,Scarsdale Golf Club,Hartsdale,NY,,4.0,,LIVINGSTON,GPS,41.01102,-73.7989,,J1772,Public,,,,
223246,ELEC,Scarsdale Commons,Scarsdale,NY,,6.0,,LIVINGSTON,GPS,40.98662,-73.80953,,J1772,Public,,,,
223247,ELEC,Jeff Blatnik Park,Niskayuna,NY,,4.0,,LIVINGSTON,GPS,42.813257642862,-73.8654404061674,,J1772,Public,,,,
223248,ELEC,Phyllis Bornt Library,Schenectady,NY,,4.0,,LIVINGSTON,GPS,42.80421,-73.9312,,J1772,Public,,,,
223249,ELEC,Woodlawn Branch Library,Schenectady,NY,,4.0,,LIVINGSTON,GPS,42.77992,-73.90469,,J1772,Public,,,,
223250,ELEC,Quaker Street Branch Library,Delanson,NY,,4.0,,LIVINGSTON,GPS,42.73194,-74.19334,,J1772,Public,,,,
223251,ELEC,Glenville Branch Library,Schenectady,NY,,4.0,,LIVINGSTON,GPS,42.86776,-73.9276,,J1772,Public,,,,
223252,ELEC,Niskayuna Branch Library,Niskayuna,NY,,4.0,,LIVINGSTON,GPS,42.81807,-73.88548,,J1772,Public,,,,
223253,ELEC,Rotterdam Branch Library,Schenectady,NY,,4.0,,LIVINGSTON,GPS,42.78721,-73.97983,,J1772,Public,,,,
223254,ELEC,Brockport Landing,Brockport,NY,,8.0,,LIVINGSTON,GPS,43.21727,-77.93588,,J1772,Public,,,,
223255,ELEC,Clyde's Stop & Shop,Johnstown,NY,,4.0,,LIVINGSTON,GPS,43.00974,-74.37671,,J1772,Public,,,,
223256,ELEC,435 E. 55th St.,New York,NY,,4.0,,LIVINGSTON,GPS,40.75657,-73.96226,,J1772,Public,,,,
223257,ELEC,420 E. 53rd St.,New York,NY,,6.0,,LIVINGSTON,GPS,40.75527,-73.96386,,J1772,Public,,,,
223258,ELEC,449 East 49th Street,New York,NY,,6.0,,LIVINGSTON,GPS,40.75267,-73.96482,,J1772,Public,,,,
223259,ELEC,Hyatt Place Malta,Ballston Spa,NY,,4.0,,LIVINGSTON,GPS,42.96933,-73.80448,,J1772,Public,,,,
223260,ELEC,Blue Hill Plaza,Pearl River,NY,,4.0,,LIVINGSTON,GPS,41.04903,-74.00684,,J1772,Public,,,,
223261,ELEC,Manlius Academy North,Manlius,NY,,16.0,,LIVINGSTON,GPS,43.00042,-75.96485,,J1772,Public,,,,
223262,ELEC,Breitbeck Park,Oswego,NY,,4.0,,LIVINGSTON,GPS,43.46144,-76.52383,,J1772,Public,,,,
